63
0.072472 0.154966
0.068605 0.151457
0.052205 0.184192
0.055729 0.172559
0.058412 0.160857
0.061305 0.157431
0.071643 0.189825
0.049649 0.151354
0.055139 0.154774
0.048584 0.155294
0.066570 0.162905
0.066348 0.202831
0.050753 0.151481
0.052652 0.150720
0.053300 0.144626
0.058950 0.148231
0.054661 0.151236
0.067928 0.163377
0.060309 0.239270
0.049996 0.149292
0.047584 0.139925
0.060950 0.142516
0.049454 0.137273
0.052438 0.141365
0.053660 0.146355
0.063612 0.175228
0.040180 0.160702
0.044665 0.145576
0.049765 0.134047
0.053451 0.130025
0.050617 0.138013
0.051366 0.130449
0.058012 0.140255
0.051674 0.151136
0.058502 0.171886
0.046706 0.144826
0.044623 0.130389
0.044069 0.123883
0.043444 0.125271
0.047719 0.134070
0.044195 0.136418
0.059190 0.146505
0.054077 0.152695
0.058765 0.192771
0.046944 0.136215
0.042541 0.123446
0.047955 0.126146
0.048232 0.127173
0.053323 0.128033
0.047089 0.137995
0.053728 0.154981
0.041953 0.128355
0.041400 0.123795
0.045765 0.120282
0.046136 0.125489
0.048981 0.131508
0.044539 0.121736
0.047935 0.114970
0.044735 0.115082
0.041169 0.128231
0.041422 0.122712
0.047348 0.135299
0.029613 0.145862
29 58 0.708550
29 59 0.693601
29 60 0.658980
29 61 0.665880
29 62 0.633126
29 63 0.629835
30 30 1.000000
30 31 0.733837
30 32 0.756935
30 33 0.734560
30 34 0.715905
30 35 0.669653
30 36 0.725473
30 37 0.753319
30 38 0.764809
30 39 0.779637
30 40 0.757505
30 41 0.751026
30 42 0.691038
30 43 0.709822
30 44 0.627033
30 45 0.730325
30 46 0.778846
30 47 0.764955
30 48 0.773733
30 49 0.741836
30 50 0.721610
30 51 0.680653
30 52 0.745443
30 53 0.772787
30 54 0.772586
30 55 0.731619
30 56 0.712955
30 57 0.718106
30 58 0.731328
30 59 0.712619
30 60 0.696889
30 61 0.693183
30 62 0.673391
30 63 0.654659
31 31 1.000000
31 32 0.750873
31 33 0.728195
31 34 0.705187
31 35 0.659688
31 36 0.670891
31 37 0.714335
31 38 0.724904
31 39 0.761195
31 40 0.747464
31 41 0.741052
31 42 0.681563
31 43 0.694397
31 44 0.641633
31 45 0.688371
31 46 0.739153
31 47 0.734953
31 48 0.752094
31 49 0.731550
31 50 0.722540
31 51 0.678969
31 52 0.702058
31 53 0.742071
31 54 0.745859
31 55 0.723529
31 56 0.718042
31 57 0.687565
31 58 0.698766
31 59 0.678808
31 60 0.697106
31 61 0.690997
31 62 0.677180
31 63 0.663756
32 32 1.000000
32 33 0.749155
32 34 0.741265
32 35 0.685137
32 36 0.691151
32 37 0.739838
32 38 0.746521
32 39 0.781446
32 40 0.763062
32 41 0.769872
32 42 0.715296
32 43 0.723268
32 44 0.663655
32 45 0.707149
32 46 0.763260
32 47 0.757325
32 48 0.772398
32 49 0.746995
32 50 0.746355
32 51 0.700334
32 52 0.727877
32 53 0.763373
32 54 0.763035
32 55 0.745551
32 56 0.744053
32 57 0.698825
32 58 0.717965
32 59 0.700360
32 60 0.716800
32 61 0.712280
32 62 0.690164
32 63 0.685739
33 33 1.000000
33 34 0.726639
33 35 0.672993
33 36 0.653622
33 37 0.704237
33 38 0.720065
33 39 0.754084
33 40 0.741177
33 41 0.753162
33 42 0.700050
33 43 0.723022
33 44 0.658199
33 45 0.671820
33 46 0.732218
33 47 0.727675
33 48 0.743001
33 49 0.731825
33 50 0.733832
33 51 0.693280
33 52 0.688934
33 53 0.725847
33 54 0.736185
33 55 0.724470
33 56 0.726640
33 57 0.669525
33 58 0.689663
33 59 0.678363
33 60 0.696156
33 61 0.698818
33 62 0.691591
33 63 0.675097
34 34 1.000000
34 35 0.688319
34 36 0.642234
34 37 0.692875
34 38 0.701095
34 39 0.739307
34 40 0.728730
34 41 0.754642
34 42 0.684429
34 43 0.716952
34 44 0.662936
34 45 0.650929
34 46 0.701776
34 47 0.715059
34 48 0.729705
34 49 0.713803
34 50 0.726296
34 51 0.691318
34 52 0.667461
34 53 0.707712
34 54 0.724610
34 55 0.708582
34 56 0.708113
34 57 0.657820
34 58 0.673076
34 59 0.658319
34 60 0.678967
34 61 0.680472
34 62 0.678034
34 63 0.670032
35 35 1.000000
35 36 0.593148
35 37 0.633125
35 38 0.643925
35 39 0.683158
35 40 0.676403
35 41 0.691435
35 42 0.643699
35 43 0.668632
35 44 0.651561
35 45 0.589244
35 46 0.654466
35 47 0.661573
35 48 0.660928
35 49 0.660183
35 50 0.674655
35 51 0.677809
35 52 0.618811
35 53 0.661993
35 54 0.673671
35 55 0.667768
35 56 0.658787
35 57 0.604957
35 58 0.627161
35 59 0.621149
35 60 0.633635
35 61 0.643631
35 62 0.634707
35 63 0.652455
36 36 1.000000
36 37 0.767124
36 38 0.733197
36 39 0.734447
36 40 0.700622
36 41 0.685016
36 42 0.625822
36 43 0.648813
36 44 0.568711
36 45 0.807502
36 46 0.788428
36 47 0.741245
36 48 0.736099
36 49 0.695822
36 50 0.668276
36 51 0.612933
36 52 0.817799
36 53 0.777810
36 54 0.745151
36 55 0.695552
36 56 0.665728
36 57 0.760492
36 58 0.735783
36 59 0.715127
36 60 0.670813
36 61 0.666280
36 62 0.624424
36 63 0.607069
37 37 1.000000
37 38 0.764890
37 39 0.776656
37 40 0.756763
37 41 0.749345
37 42 0.665577
37 43 0.690364
37 44 0.619075
37 45 0.794081
37 46 0.812465
37 47 0.783117
37 48 0.777096
37 49 0.737987
37 50 0.722067
37 51 0.657947
37 52 0.802729
37 53 0.802410
37 54 0.783094
37 55 0.741236
37 56 0.712600
37 57 0.765186
37 58 0.759040
37 59 0.744711
37 60 0.721490
37 61 0.709443
37 62 0.676646
37 63 0.651319
38 38 1.000000
38 39 0.777878
38 40 0.757862
38 41 0.749936
38 42 0.685321
38 43 0.702443
38 44 0.616728
38 45 0.753557
38 46 0.794683
38 47 0.772607
38 48 0.780277
38 49 0.740750
38 50 0.723673
38 51 0.675586
38 52 0.763884
38 53 0.789981
38 54 0.790559
38 55 0.739682
38 56 0.718714
38 57 0.740635
38 58 0.753810
38 59 0.727480
38 60 0.705404
38 61 0.699694
38 62 0.668869
38 63 0.659234
39 39 1.000000
39 40 0.785545
39 41 0.791188
39 42 0.721246
39 43 0.737575
39 44 0.658935
39 45 0.746051
39 46 0.799740
39 47 0.795946
39 48 0.797523
39 49 0.779322
39 50 0.763011
39 51 0.707163
39 52 0.767335
39 53 0.804643
39 54 0.804611
39 55 0.769866
39 56 0.759302
39 57 0.745941
39 58 0.759856
39 59 0.742967
39 60 0.745988
39 61 0.731592
39 62 0.707058
39 63 0.698648
40 40 1.000000
40 41 0.766350
40 42 0.719106
40 43 0.729819
40 44 0.671654
40 45 0.726213
40 46 0.774103
40 47 0.773475
40 48 0.788455
40 49 0.766901
40 50 0.766325
40 51 0.708293
40 52 0.738395
40 53 0.783207
40 54 0.796466
40 55 0.763488
40 56 0.751604
40 57 0.731349
40 58 0.752729
40 59 0.737902
40 60 0.751995
40 61 0.739426
40 62 0.718996
40 63 0.704052
41 41 1.000000
41 42 0.720847
41 43 0.744141
41 44 0.678877
41 45 0.711755
41 46 0.768474
41 47 0.773997
41 48 0.774962
41 49 0.757057
41 50 0.770021
41 51 0.716293
41 52 0.735678
41 53 0.774172
41 54 0.777154
41 55 0.762065
41 56 0.755090
41 57 0.717942
41 58 0.736163
41 59 0.725075
41 60 0.735703
41 61 0.732586
41 62 0.728979
41 63 0.715816
42 42 1.000000
42 43 0.686465
42 44 0.635053
42 45 0.639101
42 46 0.697396
42 47 0.699547
42 48 0.706164
42 49 0.699707
42 50 0.703468
42 51 0.660444
42 52 0.662568
42 53 0.702229
42 54 0.714718
42 55 0.690543
42 56 0.689478
42 57 0.647293
42 58 0.670051
42 59 0.654498
42 60 0.673651
42 61 0.672658
42 62 0.653575
42 63 0.653122
43 43 1.000000
43 44 0.660058
43 45 0.658839
43 46 0.712790
43 47 0.714794
43 48 0.726775
43 49 0.714949
43 50 0.722482
43 51 0.703236
43 52 0.676902
43 53 0.721130
43 54 0.731074
43 55 0.702555
43 56 0.711389
43 57 0.668447
43 58 0.684917
43 59 0.673648
43 60 0.688891
43 61 0.686758
43 62 0.683822
43 63 0.678788
44 44 1.000000
44 45 0.587687
44 46 0.645870
44 47 0.657271
44 48 0.663121
44 49 0.641887
44 50 0.683093
44 51 0.676215
44 52 0.612412
44 53 0.661605
44 54 0.678089
44 55 0.679087
44 56 0.682561
44 57 0.627397
44 58 0.637005
44 59 0.627326
44 60 0.674480
44 61 0.669200
44 62 0.678269
44 63 0.683640
45 45 1.000000
45 46 0.829913
45 47 0.773666
45 48 0.768754
45 49 0.712231
45 50 0.701785
45 51 0.633233
45 52 0.862968
45 53 0.822351
45 54 0.783620
45 55 0.736382
45 56 0.703261
45 57 0.819292
45 58 0.787177
45 59 0.768101
45 60 0.732575
45 61 0.716700
45 62 0.679894
45 63 0.646909
46 46 1.000000
46 47 0.813202
46 48 0.805474
46 49 0.766372
46 50 0.753136
46 51 0.688840
46 52 0.848357
46 53 0.853637
46 54 0.827878
46 55 0.786927
46 56 0.758086
46 57 0.821228
46 58 0.817891
46 59 0.797818
46 60 0.770916
46 61 0.765820
46 62 0.721058
46 63 0.702653
47 47 1.000000
47 48 0.796385
47 49 0.766148
47 50 0.753054
47 51 0.698013
47 52 0.797297
47 53 0.819868
47 54 0.810976
47 55 0.771941
47 56 0.756042
47 57 0.772413
47 58 0.788198
47 59 0.766821
47 60 0.754392
47 61 0.747172
47 62 0.724799
47 63 0.702636
48 48 1.000000
48 49 0.783526
48 50 0.769560
48 51 0.705691
48 52 0.779661
48 53 0.818291
48 54 0.814944
48 55 0.783413
48 56 0.764209
48 57 0.774250
48 58 0.780635
48 59 0.766002
48 60 0.770756
48 61 0.754259
48 62 0.735678
48 63 0.706184
49 49 1.000000
49 50 0.750601
49 51 0.693679
49 52 0.739698
49 53 0.783168
49 54 0.783646
49 55 0.760469
49 56 0.745608
49 57 0.726115
49 58 0.751132
49 59 0.731488
49 60 0.737229
49 61 0.730299
49 62 0.709146
49 63 0.697596
50 50 1.000000
50 51 0.708633
50 52 0.723818
50 53 0.767149
50 54 0.779591
50 55 0.759166
50 56 0.759081
50 57 0.718681
50 58 0.737510
50 59 0.725621
50 60 0.751927
50 61 0.739004
50 62 0.739703
50 63 0.717474
51 51 1.000000
51 52 0.653427
51 53 0.704414
51 54 0.718864
51 55 0.703232
51 56 0.714675
51 57 0.663179
51 58 0.681440
51 59 0.675560
51 60 0.695826
51 61 0.704961
51 62 0.706741
51 63 0.712399
52 52 1.000000
52 53 0.851778
52 54 0.807383
52 55 0.771553
52 56 0.733320
52 57 0.860493
52 58 0.828820
52 59 0.805785
52 60 0.766553
52 61 0.759759
52 62 0.715941
52 63 0.693550
53 53 1.000000
53 54 0.842845
53 55 0.809113
53 56 0.780669
53 57 0.843347
53 58 0.843904
53 59 0.821008
53 60 0.802274
53 61 0.789355
53 62 0.756170
53 63 0.738813
54 54 1.000000
54 55 0.807923
54 56 0.782023
54 57 0.819533
54 58 0.835393
54 59 0.813564
54 60 0.806067
54 61 0.791012
54 62 0.761068
54 63 0.738064
55 55 1.000000
55 56 0.768689
55 57 0.774426
55 58 0.789158
55 59 0.778732
55 60 0.783064
55 61 0.780442
55 62 0.761794
55 63 0.737875
56 56 1.000000
56 57 0.747272
56 58 0.769328
56 59 0.752188
56 60 0.770713
56 61 0.766016
56 62 0.754773
56 63 0.736103
57 57 1.000000
57 58 0.880180
57 59 0.847876
57 60 0.806919
57 61 0.790595
57 62 0.752840
57 63 0.720777
58 58 1.000000
58 59 0.856646
58 60 0.824022
58 61 0.810788
58 62 0.772494
58 63 0.746179
59 59 1.000000
59 60 0.813235
59 61 0.812132
59 62 0.760771
59 63 0.739269
60 60 1.000000
60 61 0.828877
60 62 0.799665
60 63 0.774001
61 61 1.000000
61 62 0.796181
61 63 0.782399
62 62 1.000000
62 63 0.774385
63 63 1.000000
